codigo,contrast,mean_0_26_32
SUJETO_85DB03A2,con_0002,0.493172706244892
SUJETO_A90BAD1A,con_0002,0.531209209245796
SUJETO_DABE6ACB,con_0002,0.715861433647512
SUJETO_0000621,con_0003,-1.59885081866892
SUJETO_0005719,con_0003,1.30909706906575
SUJETO_0006562,con_0003,-0.600328876235621
SUJETO_0012643,con_0003,-0.534484914738715
SUJETO_0014011,con_0003,-0.395474767690994
SUJETO_0014895,con_0003,0.451713912895544
SUJETO_0016883,con_0003,0.419507588555173
SUJETO_0020285,con_0003,-1.61328098371746
SUJETO_0020703,con_0003,-0.584248984308262
SUJETO_0020974,con_0003,0.397619735059609
SUJETO_0025948,con_0003,-0.659994989875855
SUJETO_0026622,con_0003,2.23719819217193
SUJETO_0027033,con_0003,-0.237497596660765
SUJETO_0027510,con_0003,-0.622174765929822
SUJETO_0028207,con_0003,0.0301685146779216
SUJETO_0030383,con_0003,0.156576481502034
SUJETO_0030459,con_0003,0.344984492133712
SUJETO_0031826,con_0003,0.526949795220441
SUJETO_0032413,con_0003,-0.242107910710781
SUJETO_0033050,con_0003,-2.15583467968111
SUJETO_0034539,con_0003,0.676948039875767
SUJETO_0036567,con_0003,1.40922277584309
SUJETO_0040017,con_0003,-1.04535033644699
SUJETO_0040081,con_0003,-0.28607862429292
SUJETO_0048205,con_0003,-0.785881313851209
SUJETO_0048533,con_0003,0.186315611107048
SUJETO_0050473,con_0003,0.567952147950002
SUJETO_0051018,con_0003,1.43622755858956
SUJETO_0053568,con_0003,0.0433588544667767
SUJETO_0058378,con_0003,0.308467878717778
SUJETO_005868,con_0003,0.886096273253604
SUJETO_0065422,con_0003,-0.106805432924804
SUJETO_0066360,con_0003,0.0249235908305878
SUJETO_0068071,con_0003,-0.479745186679822
SUJETO_0068784,con_0003,0.61396526060317
SUJETO_0071765,con_0003,0.721354761106962
SUJETO_0073050,con_0003,-0.327922639724746
SUJETO_0073105,con_0003,0.0522463506227738
SUJETO_0073942,con_0003,0.851635108815461
SUJETO_0074431,con_0003,-0.590323470169451
SUJETO_0BF947EC,con_0003,0.392173604091357
SUJETO_2C6C72AD,con_0003,-1.86054415431449
SUJETO_85DB03A2,con_0003,0.645170532882486
SUJETO_A90BAD1A,con_0003,0.544673275304731
SUJETO_DABE6ACB,con_0003,-0.600231614530776
SUJETO_0000621,con_0004,0.288702499681735
SUJETO_0005719,con_0004,1.08420492720798
SUJETO_0006562,con_0004,-0.0405492349489918
SUJETO_0012643,con_0004,-1.54698458241253
SUJETO_0014011,con_0004,0.0292589021392348
SUJETO_0014895,con_0004,-0.180057891717889
SUJETO_0016883,con_0004,-0.407040415513443
SUJETO_0020285,con_0004,-0.795680881758046
SUJETO_0020703,con_0004,-2.97717762574917
SUJETO_0020974,con_0004,-0.138099495106664
SUJETO_0025948,con_0004,-0.624424417569431
SUJETO_0026622,con_0004,0.182211436512994
SUJETO_0027033,con_0004,-0.100566550834687
SUJETO_0027510,con_0004,0.0807950151705645
SUJETO_0028207,con_0004,0.40932072269753
SUJETO_0030383,con_0004,-1.08152780106397
SUJETO_0030459,con_0004,0.905820231964221
SUJETO_0031826,con_0004,0.0694172421898087
SUJETO_0032413,con_0004,-0.0352473858217671
SUJETO_0033050,con_0004,-0.472850336821947
SUJETO_0034539,con_0004,2.23762993211669
SUJETO_0036567,con_0004,0.393755086160045
SUJETO_0040017,con_0004,-0.446033079138218
SUJETO_0040081,con_0004,0.258224735494582
SUJETO_0048205,con_0004,1.04155328675983
SUJETO_0048533,con_0004,-0.0352513410309065
SUJETO_0050473,con_0004,1.6688226460199
SUJETO_0051018,con_0004,0.093433822368885
SUJETO_0053568,con_0004,-0.270371765000992
SUJETO_0058378,con_0004,-0.256954189673884
SUJETO_005868,con_0004,-0.789035697293475
SUJETO_0065422,con_0004,-0.0454975740484348
SUJETO_0066360,con_0004,0.200678929546943
SUJETO_0068071,con_0004,-1.43411851801523
SUJETO_0068784,con_0004,-0.460469716114969
SUJETO_0071765,con_0004,0.359544382150459
SUJETO_0073050,con_0004,1.58175008083747
SUJETO_0073105,con_0004,0.36379942243419
SUJETO_0073942,con_0004,0.607233117720703
SUJETO_0074431,con_0004,-1.20665203991944
SUJETO_0BF947EC,con_0004,-0.378988799805624
SUJETO_2C6C72AD,con_0004,-1.01449924544621
SUJETO_85DB03A2,con_0004,1.64001432666934
SUJETO_A90BAD1A,con_0004,-0.206743359293153
SUJETO_DABE6ACB,con_0004,0.470026957923622
SUJETO_0000621,con_0005,-0.210984182101107
SUJETO_0005719,con_0005,1.07792531038687
SUJETO_0006562,con_0005,-0.0688491509242998
SUJETO_0012643,con_0005,-0.320896561923853
SUJETO_0014011,con_0005,0.169674340868369
SUJETO_0014895,con_0005,0.227559936062501
SUJETO_0016883,con_0005,0.126521029314632
SUJETO_0020285,con_0005,-0.212107097854856
SUJETO_0020703,con_0005,3.30774219443158
SUJETO_0020974,con_0005,-0.19753331597717
SUJETO_0025948,con_0005,-0.155020658911123
SUJETO_0026622,con_0005,0.303293504684073
SUJETO_0027033,con_0005,-0.592797480296434
SUJETO_0027510,con_0005,-0.0355528453516403
SUJETO_0028207,con_0005,-0.751019859663779
SUJETO_0030383,con_0005,-0.266687728775044
SUJETO_0030459,con_0005,0.574011936980656
SUJETO_0031826,con_0005,-0.018605739349117
SUJETO_0032413,con_0005,0.44065163290077
SUJETO_0033050,con_0005,-0.750032580147187
SUJETO_0034539,con_0005,1.46465765872622
SUJETO_0036567,con_0005,0.0749362100396548
SUJETO_0040017,con_0005,-0.617387131310818
SUJETO_0040081,con_0005,0.175584019093319
SUJETO_0048205,con_0005,1.61107223402194
SUJETO_0048533,con_0005,-0.131122176019101
SUJETO_0050473,con_0005,1.4003676699429
SUJETO_0051018,con_0005,-0.075427621103278
SUJETO_0053568,con_0005,0.503919514309713
SUJETO_0058378,con_0005,0.297607787130438
SUJETO_005868,con_0005,-0.139498726299176
SUJETO_0065422,con_0005,0.163284435739544
SUJETO_0066360,con_0005,0.861898031183216
SUJETO_0068071,con_0005,-0.936649831295831
SUJETO_0068784,con_0005,1.2488354666204
SUJETO_0071765,con_0005,0.249839678124669
SUJETO_0073050,con_0005,0.430543268924746
SUJETO_0073105,con_0005,0.199194977839848
SUJETO_0073942,con_0005,-0.996009235944205
SUJETO_0074431,con_0005,-0.734642683611653
SUJETO_0BF947EC,con_0005,0.453228835993242
SUJETO_2C6C72AD,con_0005,-0.529030656934208
SUJETO_85DB03A2,con_0005,0.41699514535021
SUJETO_A90BAD1A,con_0005,-0.160140487299172
SUJETO_DABE6ACB,con_0005,0.0954259389503178
SUJETO_0000621,con_0006,-0.727218448934032
SUJETO_0005719,con_0006,0.861308275320666
SUJETO_0006562,con_0006,0.660785719025426
SUJETO_0012643,con_0006,0.950938602954876
SUJETO_0014011,con_0006,0.905279086599868
SUJETO_0014895,con_0006,-0.178669502906363
SUJETO_0016883,con_0006,0.25839276243819
SUJETO_0020285,con_0006,-0.292544174585416
SUJETO_0020703,con_0006,1.55043763697632
SUJETO_0020974,con_0006,-0.557299806580243
SUJETO_0025948,con_0006,-0.0890453736850522
SUJETO_0026622,con_0006,-0.0826360023754641
SUJETO_0027033,con_0006,0.519743059330234
SUJETO_0027510,con_0006,0.197000014164099
SUJETO_0028207,con_0006,0.698806239504034
SUJETO_0030383,con_0006,-0.443162316244429
SUJETO_0030459,con_0006,1.28029626220222
SUJETO_0031826,con_0006,-0.389571271295379
SUJETO_0032413,con_0006,0.283457993684957
SUJETO_0033050,con_0006,1.04663222232773
SUJETO_0034539,con_0006,0.827262568643423
SUJETO_0036567,con_0006,-0.168234493316064
SUJETO_0040017,con_0006,-0.086542477007819
SUJETO_0040081,con_0006,1.13229802977748
SUJETO_0048205,con_0006,1.50107084493327
SUJETO_0048533,con_0006,0.0106294729057851
SUJETO_0050473,con_0006,0.537939092954545
SUJETO_0051018,con_0006,-0.435187408872842
SUJETO_0053568,con_0006,0.662488676441031
SUJETO_0058378,con_0006,1.01569912534177
SUJETO_005868,con_0006,0.171924618111021
SUJETO_0065422,con_0006,-0.00127613606552283
SUJETO_0066360,con_0006,0.763950226447977
SUJETO_0068071,con_0006,-0.343632499682878
SUJETO_0068784,con_0006,0.725069784214796
SUJETO_0071765,con_0006,0.130788763261938
SUJETO_0073050,con_0006,0.940986093951435
SUJETO_0073105,con_0006,0.671831962660076
SUJETO_0073942,con_0006,-1.63938822081157
SUJETO_0074431,con_0006,-0.288562536579405
SUJETO_0BF947EC,con_0006,0.169919843902827
SUJETO_2C6C72AD,con_0006,0.00144000610760678
SUJETO_85DB03A2,con_0006,2.18900673709265
SUJETO_A90BAD1A,con_0006,-0.723129884014285
SUJETO_DABE6ACB,con_0006,-0.342690916296579
SUJETO_0000621,con_0007,-1.15290994917959
SUJETO_0005719,con_0007,0.137617748415257
SUJETO_0006562,con_0007,0.325448914665759
SUJETO_0012643,con_0007,0.611784927970995
SUJETO_0014011,con_0007,1.18576420468044
SUJETO_0014895,con_0007,0.536452705282041
SUJETO_0016883,con_0007,1.44296765957421
SUJETO_0020285,con_0007,-0.293889651934397
SUJETO_0020703,con_0007,0.434854560266665
SUJETO_0020974,con_0007,0.442916114772935
SUJETO_0025948,con_0007,0.394303067011865
SUJETO_0026622,con_0007,0.248362414856873
SUJETO_0027033,con_0007,-0.0551352473174608
SUJETO_0027510,con_0007,-0.119049015793783
SUJETO_0028207,con_0007,0.836690968250841
SUJETO_0030383,con_0007,-0.778995235011406
SUJETO_0030459,con_0007,1.20030360977824
SUJETO_0031826,con_0007,-0.0589257306253681
SUJETO_0032413,con_0007,-0.319937473223583
SUJETO_0033050,con_0007,-0.324529635552194
SUJETO_0034539,con_0007,1.02776735972583
SUJETO_0036567,con_0007,-0.60171922705159
SUJETO_0040017,con_0007,0.443452474696191
SUJETO_0040081,con_0007,1.51497848683256
SUJETO_0048205,con_0007,0.412129686886967
SUJETO_0048533,con_0007,0.318913508615479
SUJETO_0050473,con_0007,-0.16526231749695
SUJETO_0051018,con_0007,0.584750299773565
SUJETO_0053568,con_0007,0.744357928270247
SUJETO_0058378,con_0007,0.379722638031074
SUJETO_005868,con_0007,-0.123583954375505
SUJETO_0065422,con_0007,0.224529110792479
SUJETO_0066360,con_0007,0.0314901995480182
SUJETO_0068071,con_0007,0.605036664860157
SUJETO_0068784,con_0007,2.59717018042153
SUJETO_0071765,con_0007,-0.511190023969829
SUJETO_0073050,con_0007,-0.738913665013104
SUJETO_0073105,con_0007,1.12791982705031
SUJETO_0073942,con_0007,0.0334984365012118
SUJETO_0074431,con_0007,0.350020818353623
SUJETO_0BF947EC,con_0007,0.502650963157658
SUJETO_2C6C72AD,con_0007,0.587026083735916
SUJETO_85DB03A2,con_0007,1.37405588689858
SUJETO_A90BAD1A,con_0007,-0.223521484128328
SUJETO_DABE6ACB,con_0007,-0.628074626112735
SUJETO_0000621,con_0008,-1.32393310685468
SUJETO_0005719,con_0008,0.0125726760134131
SUJETO_0006562,con_0008,0.560884617481048
SUJETO_0012643,con_0008,0.449697932819041
SUJETO_0014011,con_0008,0.539835701416421
SUJETO_0014895,con_0008,-0.179424072690337
SUJETO_0016883,con_0008,1.78397156213357
SUJETO_0020285,con_0008,0.523074501171345
SUJETO_0020703,con_0008,0.269850205107615
SUJETO_0020974,con_0008,-1.00789749113525
SUJETO_0025948,con_0008,0.963698614479565
SUJETO_0026622,con_0008,-0.0675283102356503
SUJETO_0027033,con_0008,0.544011494261686
SUJETO_0027510,con_0008,-0.217314449335804
SUJETO_0028207,con_0008,0.323674812186055
SUJETO_0030383,con_0008,-1.25381378102593
SUJETO_0030459,con_0008,0.672564726330461
SUJETO_0031826,con_0008,0.442214529302607
SUJETO_0032413,con_0008,-0.0849469727950125
SUJETO_0033050,con_0008,-0.181854827496094
SUJETO_0034539,con_0008,-0.272633442484428
SUJETO_0036567,con_0008,0.530973128595851
SUJETO_0040017,con_0008,0.60990983374962
SUJETO_0040081,con_0008,-0.413469058797483
SUJETO_0048205,con_0008,-1.23620115499186
SUJETO_0048533,con_0008,1.72287356756567
SUJETO_0050473,con_0008,0.118970073320396
SUJETO_0051018,con_0008,2.23940178146207
SUJETO_0053568,con_0008,0.253564191277979
SUJETO_0058378,con_0008,-0.140099551625232
SUJETO_005868,con_0008,0.419192467036286
SUJETO_0065422,con_0008,-0.180217571648375
SUJETO_0066360,con_0008,0.504986826905875
SUJETO_0068071,con_0008,0.116411588301435
SUJETO_0068784,con_0008,1.90837351674956
SUJETO_0071765,con_0008,-0.116626221816267
SUJETO_0073050,con_0008,0.461537390447608
SUJETO_0073105,con_0008,0.852203578968358
SUJETO_0073942,con_0008,0.0885218963267403
SUJETO_0074431,con_0008,0.309751738513994
SUJETO_0BF947EC,con_0008,0.623577382990984
SUJETO_2C6C72AD,con_0008,-0.0496429183796745
SUJETO_85DB03A2,con_0008,2.21444991836703
SUJETO_A90BAD1A,con_0008,-0.592493961603055
SUJETO_DABE6ACB,con_0008,-0.671648591340376
SUJETO_0000621,con_0009,-1.07254604619693
SUJETO_0005719,con_0009,-0.535904844329367
SUJETO_0006562,con_0009,0.383653391531207
SUJETO_0012643,con_0009,0.173145207832946
SUJETO_0014011,con_0009,0.612275249498889
SUJETO_0014895,con_0009,0.242743358674754
SUJETO_0016883,con_0009,1.07147706257619
SUJETO_0020285,con_0009,-0.560235945189871
SUJETO_0020703,con_0009,0.668550912321098
SUJETO_0020974,con_0009,-0.852900707867087
SUJETO_0025948,con_0009,-0.524683224177367
SUJETO_0026622,con_0009,-0.339191934380612
SUJETO_0027033,con_0009,-0.7697314962828
SUJETO_0027510,con_0009,0.00711605623667318
SUJETO_0028207,con_0009,1.52523963577379
SUJETO_0030383,con_0009,-0.797337824009298
SUJETO_0030459,con_0009,0.381571643115059
SUJETO_0031826,con_0009,-0.137620673707982
SUJETO_0032413,con_0009,-0.235904711381934
SUJETO_0033050,con_0009,-0.500809725919148
SUJETO_0034539,con_0009,0.652802645266662
SUJETO_0036567,con_0009,0.432076997146374
SUJETO_0040017,con_0009,0.427093910119625
SUJETO_0040081,con_0009,-0.708235812502179
SUJETO_0048205,con_0009,-1.57625280986956
SUJETO_0048533,con_0009,0.413998624113033
SUJETO_0050473,con_0009,-0.883101493604784
SUJETO_0051018,con_0009,-0.898135528937588
SUJETO_0053568,con_0009,-0.492952810744263
SUJETO_0058378,con_0009,0.0308411605291758
SUJETO_005868,con_0009,0.585532859634093
SUJETO_0065422,con_0009,0.398867344086217
SUJETO_0066360,con_0009,-3.29568475533307
SUJETO_0068071,con_0009,0.240085567904227
SUJETO_0068784,con_0009,-0.140491173521718
SUJETO_0071765,con_0009,-0.223076977204849
SUJETO_0073050,con_0009,0.536166533085752
SUJETO_0073105,con_0009,0.482057505158511
SUJETO_0073942,con_0009,-0.043950469235935
SUJETO_0074431,con_0009,-0.460365506933957
SUJETO_0BF947EC,con_0009,-0.573911553468343
SUJETO_2C6C72AD,con_0009,-1.68832575305691
SUJETO_85DB03A2,con_0009,1.31296488981906
SUJETO_A90BAD1A,con_0009,-0.714523378305319
SUJETO_DABE6ACB,con_0009,-1.71121786861885
SUJETO_0000621,con_0010,-1.02691488803887
SUJETO_0005719,con_0010,-0.18055814215762
SUJETO_0006562,con_0010,0.363545134024717
SUJETO_0012643,con_0010,-1.53578891114491
SUJETO_0014011,con_0010,-0.0347612860675984
SUJETO_0014895,con_0010,0.487909733249647
SUJETO_0016883,con_0010,2.33963060088274
SUJETO_0020285,con_0010,0.212568143077906
SUJETO_0020703,con_0010,0.432090813188049
SUJETO_0020974,con_0010,-0.538126836496791
SUJETO_0025948,con_0010,0.319563224642893
SUJETO_0026622,con_0010,-0.0124033764023637
SUJETO_0027033,con_0010,-1.45039843737594
SUJETO_0027510,con_0010,0.0186455781499162
SUJETO_0028207,con_0010,-0.509570722518833
SUJETO_0030383,con_0010,0.219456165006793
SUJETO_0030459,con_0010,0.381462458823997
SUJETO_0031826,con_0010,0.203713305748817
SUJETO_0032413,con_0010,0.487627018449404
SUJETO_0033050,con_0010,-0.522495058713466
SUJETO_0034539,con_0010,0.22932743086154
SUJETO_0036567,con_0010,0.640735419542809
SUJETO_0040017,con_0010,-0.363427701338035
SUJETO_0040081,con_0010,0.0399848333885515
SUJETO_0048205,con_0010,-0.730998386053474
SUJETO_0048533,con_0010,-0.0320919942389038
SUJETO_0050473,con_0010,-0.0763641025386448
SUJETO_0051018,con_0010,0.0273089839772102
SUJETO_0053568,con_0010,0.38788851263471
SUJETO_0058378,con_0010,0.494721620729784
SUJETO_005868,con_0010,-0.422224248024991
SUJETO_0065422,con_0010,0.382092734662498
SUJETO_0066360,con_0010,-0.166383599574731
SUJETO_0068071,con_0010,-0.137699985240654
SUJETO_0068784,con_0010,-0.446584505724202
SUJETO_0071765,con_0010,0.0295533705569001
SUJETO_0073050,con_0010,-0.0334986918568005
SUJETO_0073105,con_0010,0.220207257470782
SUJETO_0073942,con_0010,2.38376474962002
SUJETO_0074431,con_0010,-0.60656111776011
SUJETO_0BF947EC,con_0010,-0.949860505941438
SUJETO_2C6C72AD,con_0010,-0.532431201903316
SUJETO_85DB03A2,con_0010,1.84738650603023
SUJETO_A90BAD1A,con_0010,-0.183916002695593
SUJETO_DABE6ACB,con_0010,-0.175820013903823
SUJETO_0000621,con_0011,-0.647477264659918
SUJETO_0005719,con_0011,-0.790631911348234
SUJETO_0006562,con_0011,0.53420869649456
SUJETO_0012643,con_0011,0.3770679442583
SUJETO_0014011,con_0011,-0.410780876715917
SUJETO_0014895,con_0011,-0.0769253096702259
SUJETO_0016883,con_0011,0.321762292835165
SUJETO_0020285,con_0011,0.682775906930731
SUJETO_0020703,con_0011,0.950634570868035
SUJETO_0020974,con_0011,-0.00325127419016165
SUJETO_0025948,con_0011,0.0889031344161528
SUJETO_0026622,con_0011,0.764700184447494
SUJETO_0027033,con_0011,-2.04333529821256
SUJETO_0027510,con_0011,-0.185021380184037
SUJETO_0028207,con_0011,0.513663641196047
SUJETO_0030383,con_0011,0.959555618888964
SUJETO_0030459,con_0011,0.447773643068939
SUJETO_0031826,con_0011,0.632453564787284
SUJETO_0032413,con_0011,0.574084217652557
SUJETO_0033050,con_0011,0.49072255990733
SUJETO_0034539,con_0011,-1.34021356144572
SUJETO_0036567,con_0011,0.914441762174048
SUJETO_0040017,con_0011,-1.06170924843811
SUJETO_0040081,con_0011,0.298955013755921
SUJETO_0048205,con_0011,-0.604238511676468
SUJETO_0048533,con_0011,-0.283940361602595
SUJETO_0050473,con_0011,0.0162130282260478
SUJETO_0051018,con_0011,-2.09520326784956
SUJETO_0053568,con_0011,-1.00953631878384
SUJETO_0058378,con_0011,-0.196012741628641
SUJETO_005868,con_0011,1.15086985409744
SUJETO_0065422,con_0011,0.168707412694902
SUJETO_0066360,con_0011,-0.69061514008336
SUJETO_0068071,con_0011,0.670416001328911
SUJETO_0068784,con_0011,-0.0237626089086014
SUJETO_0071765,con_0011,0.0757490957386643
SUJETO_0073050,con_0011,-0.389713338659546
SUJETO_0073105,con_0011,-0.107707280155491
SUJETO_0073942,con_0011,0.845536929744531
SUJETO_0074431,con_0011,-0.233384980256026
SUJETO_0BF947EC,con_0011,-0.118743324585115
SUJETO_2C6C72AD,con_0011,0.762496489085015
SUJETO_85DB03A2,con_0011,0.452585945311911
SUJETO_A90BAD1A,con_0011,1.6135043189293
SUJETO_DABE6ACB,con_0011,-1.14254488571873
SUJETO_0000621,con_0012,-0.359974600485672
SUJETO_0005719,con_0012,-0.778545831882857
SUJETO_0006562,con_0012,-0.357226291630934
SUJETO_0012643,con_0012,-0.187550992969938
SUJETO_0014011,con_0012,0.244200026399713
SUJETO_0014895,con_0012,0.26008853423447
SUJETO_0016883,con_0012,-0.758593529886831
SUJETO_0020285,con_0012,0.0101689321023972
SUJETO_0020703,con_0012,1.15946317591318
SUJETO_0020974,con_0012,0.375682867457712
SUJETO_0025948,con_0012,-0.379336810996377
SUJETO_0026622,con_0012,0.456396434637831
SUJETO_0027033,con_0012,-1.54083224719133
SUJETO_0027510,con_0012,-0.488746602445977
SUJETO_0028207,con_0012,-1.65534070982196
SUJETO_0030383,con_0012,0.440702917682749
SUJETO_0030459,con_0012,-0.23419716016662
SUJETO_0031826,con_0012,-0.263171014701569
SUJETO_0032413,con_0012,0.413786215158709
SUJETO_0033050,con_0012,-0.127683609807334
SUJETO_0034539,con_0012,-1.40410294620002
SUJETO_0036567,con_0012,0.238555593817396
SUJETO_0040017,con_0012,-1.59759979325581
SUJETO_0040081,con_0012,1.2020743406885
SUJETO_0048205,con_0012,0.925584969724097
SUJETO_0048533,con_0012,-0.241279353947962
SUJETO_0050473,con_0012,0.27545359209407
SUJETO_0051018,con_0012,-2.50024593942534
SUJETO_0053568,con_0012,-1.04503153119145
SUJETO_0058378,con_0012,-0.528215752588964
SUJETO_005868,con_0012,0.766360148567918
SUJETO_0065422,con_0012,0.366257936163707
SUJETO_0066360,con_0012,0.263237509789415
SUJETO_0068071,con_0012,-0.640310954756853
SUJETO_0068784,con_0012,1.37528683305756
SUJETO_0071765,con_0012,-0.382979768101217
SUJETO_0073050,con_0012,-1.02246382493314
SUJETO_0073105,con_0012,0.181175172130073
SUJETO_0073942,con_0012,0.161326946543976
SUJETO_0074431,con_0012,0.469958600762293
SUJETO_0BF947EC,con_0012,0.307981115728248
SUJETO_2C6C72AD,con_0012,1.67650262127078
SUJETO_85DB03A2,con_0012,0.291968763090398
SUJETO_A90BAD1A,con_0012,0.460246960827475
SUJETO_DABE6ACB,con_0012,-1.14135048714111
SUJETO_0000621,con_0013,0.19581861107807
SUJETO_0005719,con_0013,-0.474985371941958
SUJETO_0006562,con_0013,0.215794617476744
SUJETO_0012643,con_0013,-1.25137614913103
SUJETO_0014011,con_0013,0.843020409921078
SUJETO_0014895,con_0013,0.657264956613866
SUJETO_0016883,con_0013,-0.000747333725581203
SUJETO_0020285,con_0013,1.23336336106001
SUJETO_0020703,con_0013,0.082752612891713
SUJETO_0020974,con_0013,-1.05430958973632
SUJETO_0025948,con_0013,1.05057531090196
SUJETO_0026622,con_0013,-0.615582231341339
SUJETO_0027033,con_0013,-0.0513446818174968
SUJETO_0027510,con_0013,-0.603966931403592
SUJETO_0028207,con_0013,-2.55688410464341
SUJETO_0030383,con_0013,1.14214449587876
SUJETO_0030459,con_0013,-0.787942541324026
SUJETO_0031826,con_0013,-0.594185600000456
SUJETO_0032413,con_0013,0.272512941144225
SUJETO_0033050,con_0013,0.855971396817424
SUJETO_0034539,con_0013,-2.1963937709002
SUJETO_0036567,con_0013,-0.0132919564820463
SUJETO_0040017,con_0013,-1.06850534532128
SUJETO_0040081,con_0013,0.681254137973718
SUJETO_0048205,con_0013,0.660116441547871
SUJETO_0048533,con_0013,-0.862889763543276
SUJETO_0050473,con_0013,0.0244647480511462
SUJETO_0051018,con_0013,-0.968285123264886
SUJETO_0053568,con_0013,-1.10098644860876
SUJETO_0058378,con_0013,-0.153857511644511
SUJETO_005868,con_0013,0.973140768646225
SUJETO_0065422,con_0013,-0.196986122730726
SUJETO_0066360,con_0013,-0.535543975212074
SUJETO_0068071,con_0013,0.0968811885658197
SUJETO_0068784,con_0013,0.010832718730624
SUJETO_0071765,con_0013,-0.376341617275294
SUJETO_0073050,con_0013,-0.287573272928338
SUJETO_0073105,con_0013,-0.558872092670451
SUJETO_0073942,con_0013,-0.67996574490051
SUJETO_0074431,con_0013,-0.198029796645893
SUJETO_0BF947EC,con_0013,0.778434062876352
SUJETO_2C6C72AD,con_0013,1.84698061245244
SUJETO_85DB03A2,con_0013,0.570225992611026
